Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
140,A13775102,1165010800,365,20020325.0,개별난방,주상복합,종합계약,5,0,285
141,A13707002,1165010800,166,19891130.0,지역난방,아파트,단일계약,5,140,0
142,A13707009,1165010800,392,20090430.0,지역난방,아파트,단일계약,8,67,438
143,A10028146,1165010800,280,20141114.0,지역난방,아파트,단일계약,7,10,419
144,A13786803,1165010800,77,20051223.0,개별난방,아파트,종합계약,3,0,182
145,A13707019,1165010800,103,19990421.0,개별난방,아파트,,,,
146,A13787102,1165010800,159,20050224.0,개별난방,아파트,종합계약,8,45,210
147,A13792306,1165010800,257,20051118.0,개별난방,주상복합,종합계약,9,0,527
148,A13770606,1165010800,67,20050623.0,개별난방,아파트,종합계약,6,23,238
149,A13707018,1165010800,141,20000624.0,중앙난방,아파트,종합계약,5,6,731
150,A10026941,1165010800,907,20170622.0,지역난방,아파트,종합계약,22,0,1284
151,A10026317,1165010800,86,19971015.0,개별난방,아파트,기타,4,0,96
152,A10026411,1165010800,593,20180124.0,지역난방,아파트,종합계약,34,0,854
153,A10025615,1165010800,55,20051014.0,개별난방,,단일계약,2,25,93
154,A10027221,1165010800,421,20161223.0,지역난방,아파트,종합계약,13,0,621
155,A10025375,1165010800,154,20190521.0,중앙난방,도시형 생활주택(아파트),종합계약,3,3,97
156,A10026972,1165010800,115,20030904.0,지역난방,아파트,종합계약,8,4,296
157,A10026340,1165010800,84,20010228.0,개별난방,아파트,종합계약,2,0,267
158,A10024987,1165010800,126,20021130.0,개별난방,아파트,종합계약,10,20,100
159,A10026337,1165010800,79,20060127.0,개별난방,아파트,종합계약,4,0,171
160,A10023644,1165010800,47,20040921.0,개별난방,아파트,종합계약,2,0,125
161,A10023694,1165010800,125,20010731.0,개별난방,,,,7,128
162,A10024574,1165010800,318,20200907.0,개별난방,주상복합,종합계약,11,0,365
163,A10024240,1165010800,1446,20210629.0,지역난방,아파트,종합계약,47,0,2886
164,A10024687,1165010800,68,20050511.0,개별난방,아파트,,,,
165,A10023688,1165010800,84,20011210.0,개별난방,아파트,종합계약,3,43,102
166,A10024552,1165010800,1317,20200925.0,지역난방,아파트,종합계약,78,7,2516
167,A10024156,1165010800,280,20210323.0,개별난방,,종합계약,4,0,129
168,A10028021,1165010900,1077,20150618.0,개별난방,아파트,종합계약,27,0,1180
169,A13718001,1165010900,1264,20140811.0,개별난방,아파트,단일계약,37,0,1759
170,A13716001,1165011100,310,20130930.0,개별난방,아파트,종합계약,16,0,330
171,A10028105,1165011100,585,20150407.0,개별난방,아파트,단일계약,26,2,613
172,A10028046,1165011100,256,20141219.0,개별난방,아파트,단일계약,15,6,381
173,A13716002,1165011100,547,20140508.0,개별난방,아파트,단일계약,19,0,696
174,A13716003,1165011100,482,20140624.0,개별난방,아파트,단일계약,17,3,600
