Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
126,A15210001,1153011100,571,20131213.0,개별난방,아파트,종합계약,20,0,695
127,A15213006,1153011100,314,20111012.0,개별난방,아파트,단일계약,11,15,328
128,A15213004,1153011100,478,20110803.0,개별난방,아파트,단일계약,16,37,504
129,A15213005,1153011100,1044,20111012.0,개별난방,아파트,단일계약,29,53,1129
130,A15213002,1153011100,678,20110617.0,개별난방,아파트,단일계약,44,56,701
131,A15213007,1153011100,1018,20140127.0,개별난방,아파트,단일계약,25,44,1320
132,A15213001,1153011100,522,20110719.0,개별난방,아파트,단일계약,18,35,601
133,A10027764,1153011100,374,20170207.0,개별난방,아파트,단일계약,6,61,201
134,A10026729,1153011100,181,20170830.0,개별난방,아파트,종합계약,3,2,101
135,A10026039,1153011100,298,20180917.0,개별난방,아파트,종합계약,4,30,137
136,A15213003,1153011100,526,20110603.0,개별난방,아파트,단일계약,15,35,563
137,A15271601,1153011200,245,20041210.0,개별난방,아파트,단일계약,50,25,280
138,A15271602,1153011200,137,,,,,,,
139,A10025527,1153011200,297,20190222.0,지역난방,도시형 생활주택(아파트),종합계약,14,3,218
140,A10025614,1153011200,1170,20190225.0,지역난방,아파트,단일계약,37,79,1220
141,A10025386,1153011200,276,20190222.0,지역난방,아파트,종합계약,5,18,189
142,A10025387,1153011200,646,20190715.0,지역난방,아파트,종합계약,18,28,712
143,A10025858,1153011200,384,20181030.0,지역난방,아파트,종합계약,9,74,330
144,A10025564,1153011200,298,20190222.0,지역난방,아파트,종합계약,7,0,219
145,A10024849,1153011200,337,20200603.0,지역난방,아파트,종합계약,9,0,500
146,A10024927,1153011200,345,20200227.0,지역난방,아파트,종합계약,13,67,386
147,A10025115,1153011200,419,20191206.0,지역난방,아파트,종합계약,14,12,649
148,A10025193,1153011200,634,20190927.0,지역난방,아파트,단일계약,52,7,816
149,A10025302,1153011200,297,20190531.0,지역난방,아파트,단일계약,26,0,310
