kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A13983811,1135010500,492,20000614.0,지역난방,아파트,종합계약,17.0,144.0,815.0
A13971502,1135010500,2213,19871121.0,지역난방,아파트,단일계약,28.0,857.0,0.0
A13989702,1135010500,434,19991125.0,개별난방,아파트,단일계약,4.0,20.0,106.0
A13920104,1135010500,275,20041117.0,개별난방,아파트,단일계약,12.0,153.0,180.0
A13983801,1135010500,165,20030627.0,개별난방,아파트,종합계약,6.0,95.0,98.0
A13973201,1135010500,137,19920716.0,개별난방,아파트,단일계약,5.0,35.0,52.0
A13981204,1135010500,472,19991210.0,개별난방,아파트,단일계약,4.0,21.0,124.0
A13983004,1135010500,2029,19871121.0,지역난방,아파트,단일계약,21.0,1004.0,0.0
A13920501,1135010500,230,19950519.0,개별난방,아파트,단일계약,9.0,73.0,145.0
A13920802,1135010500,2100,19880727.0,지역난방,아파트,단일계약,24.0,1190.0,0.0
A13981208,1135010500,826,19991210.0,개별난방,아파트,종합계약,16.0,224.0,606.0
A13983105,1135010500,2064,19880513.0,지역난방,아파트,단일계약,22.0,927.0,0.0
A10027601,1135010500,457,20160317.0,지역난방,아파트,단일계약,18.0,0.0,480.0
A10025133,1135010500,810,20210222.0,개별난방,아파트,종합계약,38.0,4.0,954.0
A10027533,1135010500,57,20041210.0,개별난방,아파트,단일계약,3.0,19.0,44.0
A10024547,1135010500,1062,20201125.0,개별난방,아파트,단일계약,28.0,0.0,1385.0
A10024770,1135010500,117,20020730.0,개별난방,아파트,,,,
A10024434,1135010500,115,20020528.0,개별난방,아파트,종합계약,10.0,27.0,93.0
A13985402,1135010600,268,19981224.0,개별난방,아파트,종합계약,15.0,176.0,82.0
A13985907,1135010600,791,19960618.0,개별난방,아파트,단일계약,17.0,114.0,586.0
A13985605,1135010600,499,19980616.0,개별난방,아파트,종합계약,17.0,172.0,155.0
A13986207,1135010600,468,19990204.0,지역난방,아파트,단일계약,5.0,40.0,148.0
A13985904,1135010600,313,19910202.0,지역난방,아파트,단일계약,11.0,197.0,29.0
A13922406,1135010600,690,19910914.0,지역난방,아파트,단일계약,14.0,450.0,0.0
A13922105,1135010600,331,19990318.0,지역난방,아파트,종합계약,6.0,27.0,37.0
A13922001,1135010600,180,20030915.0,개별난방,아파트,종합계약,5.0,42.0,166.0
A13986606,1135010600,402,19960118.0,개별난방,아파트,단일계약,11.0,95.0,246.0
