code,date,elect,gas,heat,watercool,waterhot
A14086001,202109,162793,0,0,8738,2373
A14086101,202109,120841,0,0,0,1415
A14077902,202109,740762,0,0,18272,0
A14024002,202109,492779,0,0,0,5910
A14019001,202110,39375,0,0,5622,0
A14070301,202110,70914,0,0,131,0
A14004002,202110,289393,0,0,44011,0
A14005001,202110,86526,0,0,3538,0
A14085101,202110,73949,0,0,0,0
A10025533,202110,138399,0,0,8096,0
A14007002,202110,370044,0,0,30219,0
A14010003,202110,139651,0,0,0,0
A14010001,202110,72589,0,0,4164,0
A10027901,202110,81237,0,0,4017,0
A14009001,202110,299814,0,86,15162,3638
A14075201,202110,208271,0,0,6091,0
A14001101,202110,90704,0,0,3179,0
A10026759,202110,140115,0,0,4865,0
A10026922,202110,114109,0,22,4090,1221
A10024333,202110,261886,0,0,10051,0
A14088201,202110,157083,0,23,3961,1126
A14001303,202110,165083,0,6215,8300,2417
A10024691,202110,373099,0,0,16836,5417
A14072701,202110,501162,0,309330,35398,10856
A14003104,202110,103064,0,84,5738,1537
A14003006,202110,123429,0,72,0,2413
A14003008,202110,399065,0,2602,2766,5204
A14003004,202110,87068,0,42208,6141,1928
A14085501,202110,130300,0,67147,6939,2491
A14003007,202110,298016,0,25581,16265,4136
A14003105,202110,221030,0,16211,16222,4170
A14003106,202110,260435,0,218180,14247,5490
A14086001,202110,157713,0,10296,7600,2672
A14086101,202110,101303,0,0,0,1704
A10025192,202110,586154,0,0,9250,0
A14024001,202110,54127,0,0,0,0
A14019001,202111,40560,0,0,0,0
A14070901,202111,134761,0,174,4113,1580
A14070301,202111,69801,0,0,248,0
A14070302,202111,216373,0,0,8521,0
A14006001,202111,48024,0,0,4293,0
A14076401,202111,65141,0,0,4235,0
A14005001,202111,85237,0,0,3357,0
A14085002,202111,135239,0,0,8863,2074
A14074101,202111,99571,0,0,5581,0
A10025533,202111,130024,0,0,7421,0
A10025898,202111,64749,0,0,3074,0
A14007002,202111,419192,0,0,25156,0
