code,date,elect,gas,heat,watercool,waterhot
A15105302,202102,578676,0,0,32936,0
A15106103,202102,113683,0,0,5302,0
A15178201,202102,625437,0,0,44129,0
A15178202,202102,84001,0,0,5999,0
A15180705,202102,1088265,0,0,67320,0
A15106101,202102,77217,594,0,3517,0
A15105301,202102,73386,0,0,4601,0
A15184101,202102,111361,0,0,13142,0
A15180701,202102,62465,0,0,3671,0
A15105303,202102,751017,0,0,37323,0
A15105005,202102,60977,0,0,8757,0
A15105602,202102,141584,0,0,7747,0
A15105004,202102,211012,0,0,12371,0
A15192202,202102,210658,0,0,9102,0
A15105006,202102,99555,0,0,5921,0
A15105008,202102,163228,0,0,6812,0
A10025428,202102,45266,0,0,1755,0
A10025092,202102,438539,0,0,19676,0
A15177101,202102,80659,0,0,0,0
A15101503,202102,114792,0,0,6674,0
A15188801,202102,47955,0,0,0,0
A15101101,202102,156969,0,0,6659,0
A15179403,202102,172012,0,0,9775,0
A15101505,202102,70161,0,0,3236,0
A15188101,202102,71215,0,0,5007,0
A15185704,202102,107317,0,0,0,0
A15102203,202102,105919,0,0,5981,0
A15102202,202102,69018,0,0,4612,0
A15190705,202102,543114,0,0,30449,0
A15101509,202102,35557,0,0,1827,0
A15108003,202102,77563,0,0,6987,0
A15108001,202102,46512,0,0,0,0
A15181602,202103,77452,0,0,0,0
A15178203,202103,106983,0,0,5750,0
A15106103,202103,97161,0,0,5544,0
A15178202,202103,72058,0,0,4868,0
A15180705,202103,907924,0,0,59271,0
A15106101,202103,64543,452,0,3230,0
A15184101,202103,96575,0,0,0,0
A15105004,202103,181290,0,0,11520,0
A15192202,202103,169832,0,0,9765,0
A15106901,202103,515772,0,0,34702,0
A15105503,202103,297320,0,0,20488,0
A15105006,202103,85245,0,0,6455,0
A10026710,202103,44008,0,0,3772,0
A10025428,202103,47686,0,0,2062,0
A10025092,202103,383034,0,0,18079,0
A10024894,202103,148394,0,0,8586,0
A15177101,202103,98419,0,0,0,0
A15101503,202103,99013,0,0,7407,0
A15176701,202103,188310,0,0,59872,0
A15186002,202103,85737,0,0,5856,0
A15101501,202103,49493,0,0,5143,0
A15188801,202103,40731,0,0,5511,0
