code,date,elect,gas,heat,watercool,waterhot
A13527002,202208,60116,0,0,3107,560
A13585403,202208,771178,0,10,9337,1699
A13527008,202208,146590,0,0,6983,0
A13527013,202208,229422,0,0,7244,1278
A13527203,202208,1540366,0,0,65783,15602
A13527017,202208,1757674,0,0,27890,4798
A13586102,202208,84598,0,0,4036,779
A13527016,202208,205844,0,91,9065,1688
A13550403,202208,166865,0,0,5923,1432
A13527001,202208,55312,0,0,936,0
A13527010,202208,149737,0,0,7858,1490
A13527006,202208,110927,0,0,4520,0
A10027319,202208,63452,0,0,2315,422
A10024793,202208,9055,119225,0,0,0
A13508012,202209,158497,0,0,7495,1928
A13579501,202209,160018,0,0,7152,2042
A13508009,202209,181336,0,475,9885,2672
A13579504,202209,80676,0,0,2783,0
A13508003,202209,39333,0,0,994,0
A13508002,202209,49080,0,0,3419,0
A13508006,202209,167924,0,37645,5957,1554
A13592706,202209,297962,0,10,21680,5565
A13579505,202209,223922,0,202,10822,2802
A13508005,202209,39789,0,0,1837,0
A13592605,202209,239086,0,0,15562,4205
A13591402,202209,65368,0,0,4087,0
A10027474,202209,153728,0,2,7764,2086
A10023825,202209,155779,0,8,6811,1944
A13599303,202209,381807,0,0,0,4859
A13599402,202209,363968,5534,0,13826,3089
A13524009,202209,336491,0,0,17462,4729
A13599301,202209,260626,0,135,0,3173
A10025675,202209,671000,0,11,32099,6946
A10024564,202209,776676,0,11,40353,11700
A10023996,202209,97811,0,0,7672,1004
A13510001,202209,54296,0,0,2901,0
A13510102,202209,108167,0,0,5506,1426
A13510006,202209,113533,0,0,10815,0
A13510103,202209,106397,0,0,7344,2098
A13510202,202209,54325,0,0,3144,779
A13576201,202209,123085,0,0,0,0
A13509001,202209,59715,0,0,3423,0
A13509010,202209,274769,0,0,15674,3511
A13509009,202209,271954,0,2057,10219,2248
A10026350,202209,156231,0,0,6277,1704
A13528103,202209,404488,0,3587,20024,5425
A13528003,202209,388724,4205,19501,14115,5063
A13528007,202209,186505,0,176,8022,2180
A13528105,202209,396893,0,0,21039,4003
A13583403,202209,143450,0,0,7052,2244
A13583402,202209,102966,0,0,6980,1463
A10024102,202209,129478,0,0,4299,0
A10024501,202209,36882,0,0,1331,0
A13589802,202209,1124867,0,0,48198,14795
A13511201,202209,150767,0,0,0,0
A13590602,202209,202896,0,108100,0,3035
A13511001,202209,114555,0,0,0,1432
A13511004,202209,565548,0,0,0,9715
A13511003,202209,341200,0,0,14947,4372
A13519002,202209,130668,0,0,7368,0
A13519007,202209,228268,0,15,14724,3552
A13519005,202209,168697,0,0,10805,0
A13519003,202209,120756,0,0,6773,0
A13519001,202209,118190,0,0,6877,0
A10027985,202209,370458,0,13,22088,5802
A10027912,202209,116294,0,0,5576,0
A13523004,202209,194735,0,1003,9045,3644
A13594701,202209,171914,0,1973,8578,1993
A13523003,202209,145719,0,3275,9075,2185
A13594402,202209,111012,0,53,0,1486
A13594403,202209,213373,0,0,0,2977
A10027571,202209,43031,0,0,0,672
A10025823,202209,358780,0,6,17246,3166
A10024216,202209,698680,0,12,34764,9642
A10024258,202209,73092,0,0,3054,825
A13522006,202209,205509,0,0,0,2746
A13552002,202209,287711,0,0,14502,0
A10027446,202209,172590,0,0,7654,1815
A13550502,202209,228193,0,13,14842,3555
A13527005,202209,35345,0,0,1638,359
A13585404,202209,153587,0,0,8598,2190
A13527002,202209,44536,0,0,3083,756
A13527013,202209,163616,0,0,6851,1466
A13527203,202209,1090059,0,0,62618,16892
A13527018,202209,46791,0,0,1331,0
A13585401,202209,56357,0,0,799,799
A13585804,202209,307781,0,0,0,4958
A13585402,202209,366829,0,65,7639,0
A13550403,202209,110882,0,0,5934,1723
A13527010,202209,93376,0,0,6911,1539
A13527019,202209,180220,0,2,7265,1576
A13527006,202209,73552,0,0,3862,0
A13508012,202210,126778,0,42,7411,2399
A13592604,202210,203404,0,18938,15960,5004
A13508004,202210,53292,0,20,3693,914
A13579504,202210,63099,0,0,3090,0
A13508003,202210,29006,0,0,1038,0
A13508010,202210,81029,0,0,3078,0
A13508002,202210,45419,0,0,3139,0
A13579506,202210,95386,0,32589,5536,1752
A13508006,202210,120593,0,75704,5873,1798
A13592601,202210,145724,0,76,8782,2674
A13579505,202210,212976,0,7735,10717,3088
A13508001,202210,30644,0,0,2245,0
A13508005,202210,29616,0,0,1800,0
A13591402,202210,62132,0,0,3988,0
A13524004,202210,112787,0,0,6199,2149
A13599402,202210,240845,0,0,14043,3870
A13524005,202210,120883,0,14875,0,1933
A13524006,202210,223246,0,0,9595,2795
