code,date,elect,gas,heat,watercool,waterhot
A12112001,202206,68221,2,0,3772,0
A12112002,202206,189762,0,0,20009,0
A10027714,202206,261870,0,19,13025,3040
A12119007,202206,168095,0,0,0,0
A12188201,202206,58849,0,0,0,0
A12188205,202206,164045,0,0,10559,0
A12188202,202206,66478,0,0,4572,0
A12177801,202206,86481,0,0,3477,0
A12119006,202206,193085,0,0,12650,0
A12119004,202206,127090,0,0,7932,0
A10025633,202206,83462,0,0,4220,0
A12177802,202206,47590,0,0,0,0
A10024425,202206,130779,0,0,5076,0
A12182901,202206,94677,0,0,5477,0
A12170702,202206,172553,0,1,10952,2705
A10028177,202206,119731,0,0,7368,1896
A12115001,202206,198803,0,0,10773,2523
A12114001,202206,142127,0,0,10124,0
A12174601,202206,377748,0,0,11492,0
A12184201,202206,56176,0,0,5635,0
A10024891,202206,198745,0,0,7037,0
A10027902,202206,92534,0,0,2929,0
A10027301,202206,86058,0,0,2833,0
A12123001,202206,55416,0,0,7843,0
A12182101,202206,64458,0,0,0,0
A12182401,202206,102459,0,0,0,0
A10026053,202206,121618,0,0,6344,0
A12186901,202206,135090,0,0,8913,0
A12185001,202206,43104,0,0,3077,0
A12125001,202206,48892,0,128,7611,748
A12185003,202206,296223,0,5467,0,4454
A12185004,202206,695669,0,0,0,9745
A12171101,202206,93060,0,0,5699,0
A12125202,202206,217660,0,0,14928,3666
A10027157,202206,41796,0,0,2309,0
A12187901,202206,45910,0,0,3718,0
A12187904,202206,142322,5557,118,1606,1606
A12187703,202206,74062,0,0,5835,0
A12187905,202206,125408,0,0,9028,0
A12187902,202206,65683,0,0,0,0
A12127007,202206,168282,0,182,10766,2355
A12127004,202206,154063,0,0,11835,3414
A12127005,202206,232258,0,466,13819,4335
A12127001,202206,133301,0,1044,8421,2070
A12127006,202206,234351,0,0,14470,3836
A12179508,202206,251693,0,411,17689,3621
A12179504,202206,289753,0,235,36130,4389
A12179503,202206,167663,0,80,11090,2720
A12179502,202206,76805,0,908,3677,1198
A12127008,202206,168224,0,1762,12852,2972
A12179505,202206,112351,0,54,7272,1864
A10027951,202207,54284,0,0,2605,0
A12102008,202207,233962,0,0,13295,0
A12170603,202207,336018,0,0,12686,0
A12102002,202207,72158,0,0,3438,0
A12180401,202207,60354,0,0,2989,0
A10024408,202207,152755,0,0,5472,0
A12185304,202207,171831,0,0,8617,0
A12179001,202207,133195,0,0,0,0
A12179005,202207,89008,0,0,3603,0
A12185303,202207,281238,0,0,11239,3359
A12179002,202207,63841,0,0,4552,0
A12103002,202207,119437,0,0,6265,0
A12181406,202207,427396,0,0,20767,3423
A12170401,202207,52099,0,0,2688,0
A12104007,202207,340946,0,0,21330,3759
A12170402,202207,314199,0,0,6983,0
A12106001,202207,186524,0,0,7096,1449
A12172401,202207,316356,0,0,10427,0
A12181101,202207,57200,0,0,6324,0
A12172402,202207,38811,0,0,0,0
A10025003,202207,546210,0,0,18497,0
A12109002,202207,197640,0,0,9818,0
A10026036,202207,349779,12449,0,15908,0
A12172201,202207,142262,0,0,2631,0
A12185605,202207,115769,0,0,6480,0
A12111001,202207,86198,0,0,3166,0
A12185603,202207,80692,0,0,4153,0
A12112002,202207,266112,0,0,0,0
A10027714,202207,382443,0,0,13695,2627
A12188201,202207,85572,0,0,8165,0
A12188205,202207,236318,0,0,11197,0
A12188202,202207,92551,0,0,4584,0
A12177801,202207,112533,0,0,3524,0
A12119006,202207,270478,0,0,13138,0
A10025633,202207,140955,0,0,4207,0
A10024425,202207,190733,0,0,4225,0
A12170702,202207,265121,0,0,11645,2364
A10028177,202207,171559,0,0,7954,1710
A12115001,202207,295131,0,0,10277,2027
A12114001,202207,190348,0,0,9612,0
A12174601,202207,608166,0,0,11137,0
A10024891,202207,252873,0,0,7292,0
A10027301,202207,136830,0,0,2906,0
A12123001,202207,79800,0,0,0,0
A10026053,202207,182586,0,0,6513,0
A12185001,202207,64539,0,0,3031,0
A12187901,202207,49055,0,0,3838,0
A12187902,202207,88546,0,0,8441,0
A12127004,202207,187171,0,0,10284,2365
A12127003,202207,207379,0,0,11233,2131
A12127006,202207,355110,0,0,14634,3209
A12179501,202207,44741,0,4,2198,543
A12179505,202207,172027,0,0,7710,1611
A12175203,202208,1895747,0,0,70290,0
A10027906,202208,486905,0,0,17050,2696
A12170601,202208,327655,0,0,10096,0
A12102008,202208,293916,0,0,13189,0
A12102005,202208,164220,0,0,7986,0
