code,date,elect,gas,heat,watercool,waterhot
A13283405,202206,72620,0,0,0,0
A13202308,202206,,,,,
A13276414,202206,51705,0,0,0,0
A13202102,202206,72881,0,0,4712,0
A13276415,202206,,,,,
A13285507,202206,90896,0,0,0,0
A13202103,202206,86164,0,0,5487,0
A13202002,202206,,,,,
A13285401,202206,,,,,
A13202304,202206,39499,0,0,0,0
A13272102,202206,91276,0,0,5172,0
A13283611,202206,179708,0,0,14348,0
A13276417,202206,,,,,
A13202312,202206,834296,0,0,51484,0
A13285305,202206,,,,,
A13285601,202206,,,,,
A10026279,202206,,,,,
A10027555,202206,,,,,
A10024822,202206,,,,,
A10024463,202206,,,,,
A13204502,202206,,,,,
A13204501,202206,,,,,
A13204505,202206,88421,0,0,0,0
A13290404,202206,,,,,
A13204503,202206,72132,0,0,0,0
A13204402,202206,,,,,
A13204510,202206,711828,0,0,43093,0
A13292002,202206,68554,0,0,4079,0
A13204409,202206,494288,0,0,0,10066
A13204508,202206,117580,0,0,9142,0
A13204408,202206,,,,,
A13272201,202206,,,,,
A13204507,202206,,,,,
A13204302,202206,,,,,
A13204001,202206,64339,0,0,0,0
A13204406,202206,328162,0,0,26707,5982
A13204105,202206,,,,,
A13290105,202206,,,,,
A13290003,202206,143452,0,0,0,2545
A13290809,202206,172277,0,0,0,0
A13204204,202206,,,,,
A13204002,202206,129939,0,0,10168,0
A13290107,202206,393643,0,0,0,7756
A13292701,202206,46797,0,0,7992,0
A13204201,202206,45828,0,0,0,0
A13204103,202206,507920,0,31,34848,8250
A13204104,202206,,,,,
A13204301,202206,,,,,
A13204205,202206,,,,,
A13204203,202206,,,,,
A13275001,202206,,,,,
A13292501,202206,,,,,
A13204404,202206,227548,0,0,0,0
A10024782,202206,,,,,
A13201207,202206,159007,0,0,0,2311
A13201202,202206,61354,0,0,3744,0
A13201206,202206,206556,0,0,10860,0
A13201201,202206,44900,0,0,3571,0
A13201203,202206,52990,0,0,0,0
A13275302,202206,80761,0,0,0,1819
A13293505,202206,,,,,
A13281802,202206,,,,,
A13275303,202206,,,,,
A13281201,202206,80660,0,0,5531,0
A13201208,202206,403936,14735,0,0,5708
A13275301,202206,,,,,
A13201209,202206,828307,0,0,50938,0
A13201001,202206,29047,0,0,1917,0
A13201002,202206,53403,0,0,3988,0
A13280104,202206,68912,0,0,0,0
A10026714,202206,,,,,
A13203302,202207,,,,,
A13203303,202207,232228,0,0,13348,0
A13295201,202207,,,,,
A13286107,202207,,,,,
A13287801,202207,,,,,
A13286203,202207,,,,,
A13286109,202207,,,,,
A13203403,202207,131004,5819,0,6983,0
A13286110,202207,,,,,
A13287503,202207,,,,,
A13203202,202207,,,,,
A13286304,202207,419561,0,0,23902,0
A13286106,202207,,,,,
A13203408,202207,,,,,
A13286904,202207,136914,0,0,0,0
A13203002,202207,,,,,
A13286105,202207,,,,,
A13203001,202207,,,,,
A13203401,202207,,,,,
A13286002,202207,70033,0,0,3900,0
A10026175,202207,,,,,
A10024827,202207,,,,,
A10023732,202207,13052,0,0,153,0
